error,extraction_rule_id,safir_field_id,mask,definition,ruleset_id
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",9dde7062-25a4-4b3a-9454-344c6a1c0cd5,RI20,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""20'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",bbf62f37-ad81-4d70-bf5d-de7177aa4de8,RI204,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""204'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",275bc155-bc80-4ecb-a240-fe2151126771,RI26,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""26'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",b501e70f-744b-4587-b64f-3efc26bd29bf,RI27,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""27'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",63ef9891-d07b-47a3-abad-ddfde917e500,RI45,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""45'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",4bc90a83-b99e-40c1-98c9-9f0ca053ed55,RIA,CA,"{'""substract'"": [{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""Recettes d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""sum'"": [{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""10'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""13'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""16'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""18'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""20'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""204'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""21'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""22'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""23'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""26'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""27'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""45'""], '""operation_type'"": '""real'"", '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}]}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",eea84edc-0d47-4040-b68f-2bb0e73c2bce,RRI,CA,"{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""Recettes d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",ff14fd77-5476-426f-ae27-d88f48815956,RO28,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""28'"", '""operation_type'"": '""order'"", '""section_header'"": ['""III - ADOPTION DU CA'"", '""SECTION D’INVESTISSEMENT – RECETTES – DETAIL PAR ARTICLE'""]}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",60916b73-62f5-46d0-84ef-dfbb5898d411,ROI,CA,"{'""extract'"": {'""column'"": '""Opérations d''ordre (2) '"", '""identifiers'"": ['""Recettes d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",b0fcba31-5e69-46cf-bb1e-dd571bda4658,R001,CA,"{'""extract'"": {'""column'"": '""Valeur'"", '""identifiers'"": ['""Pour information R001 Solde d’exécution positif reporté'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",956c05b7-3f4a-46f6-a3b7-c1e09416c3ce,R1068,CA,"{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""identifiers'"": ['""1068'""], '""operation_type'"": '""real'"", '""section_header'"": ['""III - ADOPTION DU CA'"", '""SECTION D’INVESTISSEMENT – RECETTES – DETAIL PAR ARTICLE'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",8d051b3a-1d7d-430f-92e7-74f7f64f6ef2,RIC,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Opérations réelles (1)'"", '""identifiers'"": ['""Recettes d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Opérations d’ordre (2) '"", '""identifiers'"": ['""Recettes d’investissement – Total'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Valeur'"", '""identifiers'"": ['""Pour information R001 Solde d’exécution positif reporté'""], '""section_header'"": ['""II – PRESENTATION GENERALE'"", '""BALANCE GENERALE – RECETTES'""]}}, {'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""identifiers'"": ['""1068'""], '""operation_type'"": '""real'"", '""section_header'"": ['""III - ADOPTION DU CA'"", '""SECTION D’INVESTISSEMENT – RECETTES – DETAIL PAR ARTICLE'""]}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",8290ead0-91ae-4b24-8bbe-a1acd00192cc,RARDI,CA,"{'""extract'"": {'""column'"": '""Restes à réaliser au 31/12 (1)'"", '""identifiers'"": ['""TOTAL'""], '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION D''INVESTISSEMENT - VUE D''ENSEMBLE - DEPENSES'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",50a07bc2-2144-444a-9953-d94c7361a12a,RARRI,CA,"{'""extract'"": {'""column'"": '""Restes à réaliser au 31/12 (1)'"", '""identifiers'"": ['""TOTAL'""], '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION D''INVESTISSEMENT - VUE D''ENSEMBLE - RECETTES'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",18cd9749-826a-4f61-b64b-b7a8062b072a,DF655,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""655'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",4867a01a-ada4-4057-949f-efe5e768a553,DF6551,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""6551'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",751e982d-72e8-4fa0-ba65-c0cfa48405ba,DF6553,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""6553'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",65ddc09c-d914-4998-8266-90a4bf4ee4f3,DF6564,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""6564'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",f153a725-346b-4fdc-a020-538c27092a74,DF657,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""657'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",7a7690a6-641e-4712-8463-f67a45db828f,DF739,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""739'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",9ea93c47-ab75-4508-bcd8-20f2dffa1671,DF739111,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""739111'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",25792fa3-4b1d-40f9-8c24-e31998882538,DF739211,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""739211'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",2ebb55c5-7ac2-4424-b93a-306ee9078ee6,DF739212,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""739212'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",27d05c03-52fa-40b6-9648-cad78e1eaf16,DF73922,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""73922'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",6f54f59b-74b2-42d9-9e57-895e191833e7,DF661,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""661'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",ae6a126e-52a1-4319-856e-0bdce537dfa8,DF6611,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""6611'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",5f2817cc-8402-419e-b84c-e83ef7cad360,DF66112,CA,"{'""extract'"": {'""column'"": '""ICNE de l’exercice'"", '""identifiers'"": ['""Total général'""], '""section_header'"": ['""IV – Annexes'"", '""B – Annexes patrimoniales – Etat de la dette – Répartition par nature de dette'""]}}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",fe888f9e-e691-49aa-8e59-fcd442e0465d,DF668,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""668'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",aae8c1ba-999c-42fb-9c6a-ee905680a499,DO68,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Mandats émis'"", '""startswith'"": '""68'"", '""operation_type'"": '""order'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – DEPENSES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",04656163-8446-47dc-8d4e-6848062ce40f,RF7321,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""7321'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – RECETTES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",7d10e4ce-285a-4a04-b5a7-1ed6a642674f,RF7311,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""7311'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – RECETTES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",eddffd31-21cf-445f-9561-fffeed5e1d0b,RF73112,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""73112'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – RECETTES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",4033b456-5ce3-49f3-9ef0-5678e84f9867,RF73114,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""73114'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – RECETTES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",7ee94325-2cb6-46e5-88b3-3242b35cd957,RF73133,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""73133'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – RECETTES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",27553a59-acc6-47cf-9c1a-1d21a90e723b,RF73156,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""73156'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – RECETTES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",dba4198c-4d5b-4488-9461-4fa6c7e7c6f6,RF7318,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""7318'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – RECETTES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",d8ecd63a-af12-4628-8df2-2aa0e92c1d75,RF73221,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""73221'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – RECETTES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",0bfc060e-29c1-4ebe-964e-3448b956732e,RF7323,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""7323'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – RECETTES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
"CHECK constraint failed: mask IN ('M57_CA', 'M57_CFU', 'M4_CA', 'M4_CFU', 'M57', 'M4')",344922d2-4919-4dbe-8006-efca2de85d49,RF734,CA,"{'""sum'"": [{'""extract'"": {'""column'"": '""Réalisations Titres émis'"", '""startswith'"": '""734'"", '""operation_type'"": '""real'"", '""section_header'"": ['""III- ADOPTION DU CA'"", '""SECTION DE FONCTIONNEMENT – RECETTES – DETAIL PAR ARTICLE'""], '""conservative_mode'"": false}}]}",531f3f2a-add6-45c8-8554-68fbefe7b5b2
